sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
310,310,/yh/study/new_data/model_dataset_flight/vi/vi_000310.jpg,0,1,0,0,0,-561.426025390625,55.899269104003906,-1063.846923828125,105.73997497558594,-1053.8353271484375,115.63172912597656,-1058.657470703125,101.38695526123047,-1068.08984375,106.20446014404297,-1067.73291015625,106.41729736328125,-1067.0556640625,106.29924774169922,-1066.9501953125,106.33584594726562,0.8257149457931519,0.1647561639547348,0.009528868831694126,1,0.8257149457931519,0.03648264649429973,0.8212941797657657,0.9076672196388245,3.249965190887451,-0.2156994640827179,0.08851909637451172,0.021797388792037964,0.9421420693397522,2.231537342071533,7.0,7.0,0.9172543883323669,-1052.83150794538,104.47107965657372,508.13531494140625,493.80013068571213
311,311,/yh/study/new_data/model_dataset_flight/vi/vi_000311.jpg,0,1,0,0,0,-561.7883911132812,55.96030807495117,-1067.0556640625,106.29924774169922,-1082.3746337890625,92.01902770996094,-1077.613037109375,96.74750518798828,-1072.8212890625,106.23413848876953,-1071.123046875,106.90459442138672,-1070.36474609375,106.79173278808594,-1070.3095703125,106.85237884521484,0.8135551810264587,0.17632856965065002,0.0101162763312459,1,0.8135551810264587,0.05081707153406469,0.6774138268636687,0.9519548416137695,3.3426551818847656,-0.13864335417747498,0.09268999099731445,0.07705610990524292,0.9412782788276672,2.23470139503479,7.0,7.0,0.9077106714248657,-1056.1049139848826,104.90433904152019,511.11029052734375,496.7336740660199
312,312,/yh/study/new_data/model_dataset_flight/vi/vi_000312.jpg,0,1,0,0,0,-561.8179931640625,55.98184585571289,-1070.36474609375,106.79173278808594,-1082.3746337890625,92.01902770996094,-1077.613037109375,96.74750518798828,-1072.8212890625,106.23413848876953,-1074.4521484375,107.29545593261719,-1073.6962890625,107.20230102539062,-1073.7239990234375,107.25082397460938,0.8150621056556702,0.17490702867507935,0.010030786506831646,1,0.8150621056556702,0.04303809242691574,0.5335266463105032,0.953734278678894,3.3562986850738525,-0.05480596423149109,0.013643503189086914,0.08383738994598389,0.9413227438926697,2.2345240116119385,7.0,7.0,0.9067593812942505,-1059.3891740248673,105.3333620532933,514.4345703125,500.0126520141423
313,313,/yh/study/new_data/model_dataset_flight/vi/vi_000313.jpg,0,1,0,0,0,-561.8506469726562,56.005558013916016,-1073.6962890625,107.20230102539062,-1087.0758056640625,96.80685424804688,-1082.344482421875,96.77718353271484,-1077.5526123046875,106.26380920410156,-1077.7757568359375,107.62184143066406,-1077.012939453125,107.54339599609375,-1077.0390625,107.57191467285156,0.8130177855491638,0.1768261343240738,0.010156037285923958,1,0.8130177855491638,0.02181966841285931,0.6896860955653744,0.945889949798584,3.3341195583343506,0.012695282697677612,-0.022179126739501953,0.0675012469291687,0.9410997033119202,2.235563039779663,7.0,7.0,0.9109421968460083,-1062.6794812518297,105.74596914815223,517.7338256835938,503.292787297055
314,314,/yh/study/new_data/model_dataset_flight/vi/vi_000314.jpg,0,1,0,0,0,-561.8803100585938,56.027099609375,-1077.012939453125,107.54339599609375,-1091.80712890625,96.83651733398438,-1087.0758056640625,96.80685424804688,-1082.283935546875,106.2934799194336,-1081.1201171875,107.89905548095703,-1080.3555908203125,107.83284759521484,-1080.3221435546875,107.8497543334961,0.8138473629951477,0.17603839933872223,0.010114218108355999,1,0.8138473629951477,0.009535765296365887,2.571038816898818,0.9471319317817688,3.354495048522949,0.0668056309223175,0.020375490188598633,0.05411034822463989,0.9412399530410767,2.23504376411438,7.0,7.0,0.9060214757919312,-1065.9795609819257,106.13558345981077,521.0570678710938,506.583571521278
315,315,/yh/study/new_data/model_dataset_flight/vi/vi_000315.jpg,0,1,0,0,0,-561.5739135742188,56.06791305541992,-1080.3555908203125,107.83284759521484,-1096.5384521484375,96.8661880493164,-1091.80712890625,96.83651733398438,-1082.283935546875,106.2934799194336,-1084.4183349609375,108.1558837890625,-1083.6578369140625,108.09541320800781,-1083.711181640625,108.09648132324219,0.8128169178962708,0.17699550092220306,0.01018761657178402,1,0.8128169178962708,0.016352916535816504,3.6196929966525158,0.9383121132850647,3.311465263366699,0.08925327658653259,-0.04302978515625,0.022447645664215088,0.9410602450370789,2.2359163761138916,7.0,7.0,0.9014350175857544,-1069.2800451659969,106.50147813824138,524.669921875,510.2049201476316
316,316,/yh/study/new_data/model_dataset_flight/vi/vi_000316.jpg,0,1,0,0,0,-561.2676391601562,56.10872268676758,-1083.6578369140625,108.09541320800781,-1096.5384521484375,96.8661880493164,-1091.80712890625,96.83651733398438,-1087.0152587890625,106.32315063476562,-1087.6402587890625,108.42694091796875,-1086.906982421875,108.36589813232422,-1086.9398193359375,108.34453582763672,0.8158833980560303,0.17406350374221802,0.010053090751171112,1,0.8158833980560303,0.013293538332530469,4.762567079434364,0.9168632626533508,3.259504556655884,0.07574519515037537,-0.05196070671081543,-0.013508081436157227,0.9413217902183533,2.2352561950683594,7.0,7.0,0.9067806005477905,-1072.5709445642171,106.84956008506462,528.2305908203125,513.8148525461276
317,317,/yh/study/new_data/model_dataset_flight/vi/vi_000317.jpg,0,1,0,0,0,-560.961181640625,56.14955139160156,-1086.906982421875,108.36589813232422,-1096.5384521484375,96.8661880493164,-1091.80712890625,96.83651733398438,-1091.7467041015625,106.35282135009766,-1090.9326171875,108.744384765625,-1090.195068359375,108.675048828125,-1090.1295166015625,108.64034271240234,0.8167985081672668,0.17320188879966736,0.009999580681324005,1,0.8167985081672668,0.015590298320093853,5.796567081618931,0.8923565745353699,3.3023276329040527,0.04142886400222778,0.042823076248168945,-0.03431633114814758,0.9414595365524292,2.2346768379211426,7.0,7.0,0.9065814018249512,-1075.8613186972677,107.19037367728366,531.8340454101562,517.4237303028805
318,318,/yh/study/new_data/model_dataset_flight/vi/vi_000318.jpg,0,1,0,0,0,-560.7025756835938,56.1977653503418,-1090.195068359375,108.675048828125,-1096.5384521484375,96.8661880493164,-1096.5384521484375,96.8661880493164,-1096.44775390625,111.14064025878906,-1094.267578125,109.13197326660156,-1093.523681640625,109.04850769042969,-1093.502685546875,109.00353240966797,0.8173234462738037,0.17274045944213867,0.009936115704476833,1,0.8173234462738037,0.01870996486983063,6.102016841059671,0.8744201064109802,3.3494484424591064,-0.018216848373413086,0.04712080955505371,-0.05964571237564087,0.941541850566864,2.2334680557250977,7.0,7.0,0.9012924432754517,-1079.1588319712803,107.5372820492208,535.4358520507812,520.9919727392331
319,319,/yh/study/new_data/model_dataset_flight/vi/vi_000319.jpg,0,1,0,0,0,-560.44384765625,56.246002197265625,-1093.523681640625,109.04850769042969,-1096.5384521484375,96.8661880493164,-1096.5384521484375,96.8661880493164,-1096.44775390625,111.14064025878906,-1097.55810546875,109.61442565917969,-1096.83203125,109.51258087158203,-1096.87255859375,109.45411682128906,0.8200304508209229,0.17015959322452545,0.009809940122067928,1,0.8200304508209229,0.029605664426676767,3.9126867615195273,0.823593020439148,3.3389124870300293,-0.11046954989433289,-0.010535955429077148,-0.0922527015209198,0.9417651295661926,2.2333874702453613,7.0,7.0,0.907733678817749,-1082.4583683584976,107.90606476010531,539.0265502929688,524.5645068892803
320,320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,0,1,0,0,0,-560.1849975585938,56.29426574707031,-1096.83203125,109.51258087158203,-1096.5384521484375,96.8661880493164,-1101.269775390625,96.8958511352539,-1101.1790771484375,111.1703109741211,-1100.876708984375,110.17767333984375,-1100.1375732421875,110.05614471435547,-1100.1302490234375,110.02195739746094,0.8172705769538879,0.17276713252067566,0.009962333366274834,1,0.8172705769538879,0.022117181529691093,4.038346603065249,0.7849217653274536,3.3445539474487305,-0.18980947136878967,0.005641460418701172,-0.07933992147445679,0.9415031671524048,2.234226942062378,7.0,7.0,0.9129422307014465,-1085.7590259752,108.3074786146425,542.6224365234375,528.1414901888196
321,321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,0,1,0,0,0,-559.9381713867188,56.76070022583008,-1100.1375732421875,110.05614471435547,-1096.5384521484375,96.8661880493164,-1101.269775390625,96.8958511352539,-1105.9105224609375,111.1999740600586,-1104.201904296875,110.77486419677734,-1103.4661865234375,110.64476013183594,-1103.441650390625,110.63945007324219,0.8189778923988342,0.17113687098026276,0.009885204955935478,1,0.8189778923988342,0.015783542877831482,8.85728417858424,0.9227991104125977,3.37227463722229,-0.23215913772583008,0.02772068977355957,-0.042349666357040405,0.9415913224220276,2.2343909740448,7.0,7.0,0.9088916182518005,-1089.0649028355124,108.74384247222862,546.1924438476562,531.6740966151098
322,322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,0,1,0,0,0,-559.69091796875,57.22782516479492,-1103.4661865234375,110.64476013183594,-1096.5384521484375,96.8661880493164,-1101.269775390625,96.8958511352539,-1105.9105224609375,111.1999740600586,-1107.535400390625,111.35944366455078,-1106.7777099609375,111.22636413574219,-1106.806396484375,111.25590515136719,0.8137884736061096,0.17596590518951416,0.010245677083730698,1,0.8137884736061096,0.1073165710409787,6.180663193886021,0.5737647414207458,3.3545374870300293,-0.22700035572052002,-0.017737150192260742,0.005158782005310059,0.940811038017273,2.2352569103240967,7.0,7.0,0.9096311330795288,-1092.371833895837,109.20732225490053,549.7452392578125,535.2110110140304
323,323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,0,1,0,0,0,-559.4190673828125,57.74142074584961,-1106.7777099609375,111.22636413574219,-1096.5384521484375,96.8661880493164,-1106.001220703125,96.9255142211914,-1110.641845703125,111.2296371459961,-1110.845703125,111.87281799316406,-1110.1064453125,111.75534057617188,-1110.0806884765625,111.80445861816406,0.8182724118232727,0.17171671986579895,0.010010892525315285,1,0.8182724118232727,0.05164437578447777,0.6122141514328386,0.938256561756134,3.3660688400268555,-0.1728437840938568,0.011531352996826172,0.05415657162666321,0.9411821961402893,2.2352840900421143,7.0,7.0,0.9156067967414856,-1095.6828357557492,109.68303007857988,553.3300170898438,538.7733846893485
324,324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,0,1,0,0,0,-558.9118041992188,58.914100646972656,-1110.1064453125,111.75534057617188,-1110.7325439453125,96.9551773071289,-1110.7325439453125,96.9551773071289,-1115.3731689453125,111.25929260253906,-1114.279052734375,112.3060302734375,-1113.5177001953125,112.2055435180664,-1113.4437255859375,112.25800323486328,0.8175317049026489,0.1724725216627121,0.009995747357606888,1,0.8175317049026489,0.05049557048610317,0.7006369754917938,0.9532791972160339,3.439765453338623,-0.08576032519340515,0.07369661331176758,0.08708345890045166,0.9412385821342468,2.234910011291504,7.0,7.0,0.9107922315597534,-1099.0125545718713,110.15397621286878,557.1603393554688,542.5258937609439
325,325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,0,1,0,0,0,-558.4044799804688,60.08686065673828,-1113.5177001953125,112.2055435180664,-1110.7325439453125,96.9551773071289,-1110.7325439453125,96.9551773071289,-1115.3731689453125,111.25929260253906,-1117.73291015625,112.64800262451172,-1116.947998046875,112.56561279296875,-1116.97021484375,112.6163558959961,0.8137850165367126,0.17605940997600555,0.010155620984733105,1,0.8137850165367126,0.03567994239762147,1.0692031984351615,0.7707658410072327,3.449138641357422,0.00588497519493103,0.009373188018798828,0.09164530038833618,0.9408503770828247,2.235161781311035,7.0,7.0,0.9030603170394897,-1102.3610512098237,110.60422195068297,561.0034790039062,546.2973139012302
326,326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,0,1,0,0,0,-557.8973999023438,61.259117126464844,-1116.947998046875,112.56561279296875,-1110.7325439453125,96.9551773071289,-1110.7325439453125,96.9551773071289,-1120.1044921875,111.28895568847656,-1121.056640625,112.89201354980469,-1120.33154296875,112.83441162109375,-1120.3878173828125,112.880615234375,0.8235132098197937,0.16678239405155182,0.009704346768558025,1,0.8235132098197937,0.03160121697858405,0.18527567413289264,0.977757453918457,3.3929667472839355,0.09168025851249695,-0.05617189407348633,0.08579528331756592,0.9416165947914124,2.2333786487579346,7.0,7.0,0.908476710319519,-1105.7160912633901,111.02059206295671,564.7938842773438,550.0741068186945
327,327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,0,1,0,0,0,-557.3032836914062,62.58571243286133,-1120.33154296875,112.83441162109375,-1110.7325439453125,96.9551773071289,-1115.4638671875,96.9848403930664,-1124.8359375,111.31861114501953,-1124.4423828125,113.07257843017578,-1123.7288818359375,113.03124237060547,-1123.691650390625,113.05757904052734,0.8264283537864685,0.16398227214813232,0.009589378722012043,1,0.8264283537864685,0.01991334549999156,0.07372594269018926,0.9806756973266602,3.399047613143921,0.16470560431480408,0.0060808658599853516,0.07302534580230713,0.9418128132820129,2.2332394123077393,7.0,7.0,0.9094265699386597,-1109.0790283859862,111.3959747962938,568.66748046875,553.9304235598956
328,328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,0,1,0,0,0,-556.6494140625,64.0456771850586,-1123.7288818359375,113.03124237060547,-1115.4638671875,96.9848403930664,-1120.1650390625,101.77265167236328,-1129.5672607421875,111.34827423095703,-1127.928466796875,113.22937774658203,-1127.1910400390625,113.19458770751953,-1127.133056640625,113.19209289550781,0.8244121670722961,0.16591939330101013,0.009668467566370964,1,0.8244121670722961,0.028205557628306673,0.11973566451940237,0.977276623249054,3.459948778152466,0.20487874746322632,0.06090116500854492,0.04017314314842224,0.941688060760498,2.2335774898529053,7.0,7.0,0.9030188918113708,-1112.4604898040661,111.73177074662036,572.6546630859375,557.8529514452343
329,329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,0,1,0,0,0,-555.9979248046875,65.5003890991211,-1127.1910400390625,113.19458770751953,-1120.1951904296875,97.0145034790039,-1120.1650390625,101.77265167236328,-1129.5672607421875,111.34827423095703,-1131.416259765625,113.38993072509766,-1130.655517578125,113.3547592163086,-1130.685546875,113.34119415283203,0.8199611306190491,0.17019551992416382,0.009843400679528713,1,0.8199611306190491,0.015321618974554294,0.9673047903262895,0.7841695547103882,3.4619181156158447,0.2082807421684265,0.0019693374633789062,0.0034019947052001953,0.9414668679237366,2.233551025390625,7.0,7.0,0.9018805027008057,-1115.8574500974537,112.03477810976476,576.6466674804688,561.7901186578805
330,330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,0,1,0,0,0,-555.2718505859375,67.09474182128906,-1130.655517578125,113.3547592163086,-1120.1951904296875,97.0145034790039,-1120.1650390625,101.77265167236328,-1134.298583984375,111.37792205810547,-1134.8511962890625,113.56906127929688,-1134.1129150390625,113.5313491821289,-1134.12109375,113.51334381103516,0.8240329027175903,0.1662684977054596,0.009698555804789066,1,0.8240329027175903,0.015517029517405169,0.9641324639091624,0.7881929874420166,3.45661997795105,0.19120380282402039,-0.005298137664794922,-0.017076939344406128,0.9416234493255615,2.232872247695923,7.0,7.0,0.9077680110931396,-1119.2656938393175,112.3141837018959,580.70068359375,565.8037231688315
331,331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,0,1,0,0,0,-554.5454711914062,68.68971252441406,-1134.1129150390625,113.5313491821289,-1148.583251953125,97.19242858886719,-1143.82177734375,101.92092895507812,-1138.999755859375,116.16573333740234,-1138.3851318359375,113.79939270019531,-1137.602294921875,113.75027465820312,-1137.5667724609375,113.71614837646484,0.8167499899864197,0.1732616424560547,0.009988369420170784,1,0.8167499899864197,0.00985478903363007,0.6624122652555811,0.9636025428771973,3.4929134845733643,0.1525002419948578,0.03629350662231445,-0.0387035608291626,0.941351056098938,2.234567165374756,7.0,7.0,0.9068454504013062,-1122.6890854695266,112.58229782718588,584.7954711914062,569.8365778796292
332,332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,0,1,0,0,0,-553.8839111328125,70.14241027832031,-1137.602294921875,113.75027465820312,-1148.583251953125,97.19242858886719,-1148.5531005859375,101.95057678222656,-1143.7310791015625,116.19538116455078,-1141.9306640625,114.09864044189453,-1141.1177978515625,114.03321075439453,-1141.107666015625,113.99037170410156,0.8121917247772217,0.1776324361562729,0.010175776667892933,1,0.8121917247772217,0.022155848210809743,1.0088348880736342,0.9587470293045044,3.52567982673645,0.0916222631931305,0.03276634216308594,-0.060877978801727295,0.9410808086395264,2.235471725463867,7.0,7.0,0.9012655019760132,-1126.1296740191792,112.85317917257836,588.871826171875,573.8374533968122
333,333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,0,1,0,0,0,-552.7705078125,72.56969451904297,-1141.1177978515625,114.03321075439453,-1153.284423828125,101.98023223876953,-1148.5228271484375,106.70873260498047,-1143.7310791015625,116.19538116455078,-1145.43798828125,114.4907455444336,-1144.6312255859375,114.4052963256836,-1144.6463623046875,114.34815216064453,0.8132438659667969,0.17667143046855927,0.010084741748869419,1,0.8132438659667969,0.02365612065433813,0.07422343300643755,0.975814163684845,3.533074378967285,0.00275576114654541,0.007394552230834961,-0.08886650204658508,0.9409785270690918,2.2352395057678223,7.0,7.0,0.9030967950820923,-1129.5838614388845,113.14295506109343,593.3374633789062,578.2385618347582
