pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
478,479,478,479,-646.3782958984375,69.3075180053711,-646.3782958984375,69.3075180053711,0.0,-645.253662109375,67.16925048828125,2.4159861618276377,-649.6551513671875,69.70439147949219,-645.7413330078125,73.32667541503906,5.332814928337732,36,-645.9802856445312,67.5655288696289,-645.7413330078125,73.32667541503906
479,480,479,480,-649.6551513671875,69.70439147949219,-649.6551513671875,69.70439147949219,0.0,-649.3956909179688,66.47919464111328,3.235616536457633,-652.9340209960938,70.10150909423828,-649.4288330078125,73.576904296875,4.93606266650875,36,-649.208740234375,67.56248474121094,-649.4288330078125,73.576904296875
480,481,480,481,-652.9340209960938,70.10150909423828,-652.9340209960938,70.10150909423828,0.0,-650.736328125,66.11669921875,4.5506662918132355,-656.2129516601562,70.4986343383789,-651.2982788085938,73.08370971679688,5.553073378768579,36,-651.7163696289062,67.31061553955078,-651.2982788085938,73.08370971679688
481,482,481,482,-656.2129516601562,70.4986343383789,-656.2129516601562,70.4986343383789,0.0,-653.328125,65.4803466796875,5.788388021247603,-659.6201171875,70.93849182128906,-654.683349609375,72.53593444824219,5.18878570253514,36,-654.117919921875,66.79879760742188,-654.683349609375,72.53593444824219
482,483,482,483,-659.6201171875,70.93849182128906,-659.6201171875,70.93849182128906,0.0,-659.955810546875,61.86198425292969,9.082713232840366,-662.7206420898438,71.33876037597656,-659.3142700195312,71.11193084716797,3.4139159797137064,36,-658.3128662109375,65.02936553955078,-659.3142700195312,71.11193084716797
483,484,483,484,-662.7206420898438,71.33876037597656,-662.7206420898438,71.33876037597656,0.0,-659.34716796875,61.868595123291016,10.053077019443448,-666.1292724609375,71.77880859375,-660.5537109375,69.04598236083984,6.2092854275607765,36,-660.5463256835938,63.64847183227539,-660.5537109375,69.04598236083984
484,485,484,485,-666.1292724609375,71.77880859375,-666.1292724609375,71.77880859375,0.0,-663.3687133789062,60.49351501464844,11.618026407780977,-669.2618408203125,72.16944885253906,-662.5014038085938,66.08658599853516,9.094214044657036,36,-663.4407958984375,61.9001350402832,-662.5014038085938,66.08658599853516
485,486,485,486,-669.2618408203125,72.16944885253906,-669.2618408203125,72.16944885253906,0.0,-667.9219970703125,62.178504943847656,10.080383993729207,-672.70361328125,72.59864807128906,-664.02490234375,63.725948333740234,12.411479531843945,36,-666.9874267578125,61.50382614135742,-664.02490234375,63.725948333740234
486,487,486,487,-672.70361328125,72.59864807128906,-672.70361328125,72.59864807128906,0.0,-667.72998046875,62.881134033203125,10.916368555246471,-676.1272583007812,73.02558898925781,-666.6640014648438,63.859291076660156,13.174757962308453,36,-669.1231689453125,61.60449981689453,-666.6640014648438,63.859291076660156
487,488,487,488,-676.1272583007812,73.02558898925781,-676.1272583007812,73.02558898925781,0.0,-672.568603515625,71.93717193603516,3.721380867589525,-679.365478515625,73.39656829833984,-671.7591552734375,69.66079711914062,8.474204361943208,36,-672.2546997070312,65.55786895751953,-671.7591552734375,69.66079711914062
488,489,488,489,-679.365478515625,73.39656829833984,-679.365478515625,73.39656829833984,0.0,-676.5838623046875,73.8377685546875,2.816388895580923,-682.907470703125,73.80236053466797,-676.9143676757812,75.15247344970703,6.143296247106442,36,-675.7472534179688,69.27154541015625,-676.9143676757812,75.15247344970703
489,490,489,490,-682.907470703125,73.80236053466797,-682.907470703125,73.80236053466797,0.0,-682.9484252929688,76.29042053222656,2.4883970402410744,-686.135498046875,74.17218017578125,-682.1583862304688,78.47408294677734,5.858650514521419,36,-679.991455078125,72.79508209228516,-682.1583862304688,78.47408294677734
490,491,490,491,-686.135498046875,74.17218017578125,-686.135498046875,74.17218017578125,0.0,-684.704345703125,76.99099731445312,3.161317303323318,-689.63525390625,74.60263061523438,-686.9151000976562,82.29561614990234,8.159734259093105,36,-683.8214111328125,75.60076904296875,-686.9151000976562,82.29561614990234
491,492,491,492,-689.63525390625,74.60263061523438,-689.63525390625,74.60263061523438,0.0,-700.2750244140625,74.94855499267578,10.645392436816262,-692.81494140625,74.99372100830078,-695.7627563476562,83.82628631591797,9.311488755408591,36,-691.7366333007812,76.54582214355469,-695.7627563476562,83.82628631591797
492,493,492,493,-692.81494140625,74.99372100830078,-692.81494140625,74.99372100830078,0.0,-704.9223022460938,74.52340698242188,12.11649214043076,-696.000732421875,75.38555908203125,-707.0433349609375,84.53009033203125,14.337416873967785,36,-701.5219116210938,76.75877380371094,-707.0433349609375,84.53009033203125
493,494,493,494,-696.000732421875,75.38555908203125,-696.000732421875,75.38555908203125,0.0,-704.5403442382812,74.3562240600586,8.601424333351117,-699.5145874023438,75.7957992553711,-711.8939208984375,84.48701477050781,15.12564461231527,36,-705.968017578125,76.64627075195312,-711.8939208984375,84.48701477050781
494,495,494,495,-699.5145874023438,75.7957992553711,-699.5145874023438,75.7957992553711,0.0,-707.4327392578125,74.07598114013672,8.102771325648499,-702.7139282226562,76.1693115234375,-716.01904296875,84.06719970703125,15.472644123331705,36,-709.5376586914062,76.18975830078125,-716.01904296875,84.06719970703125
495,496,495,496,-702.7139282226562,76.1693115234375,-702.7139282226562,76.1693115234375,0.0,-710.1687622070312,74.44532775878906,7.651579559500368,-705.9170532226562,76.54328155517578,-719.0079345703125,80.5628662109375,13.69409490485769,36,-712.85400390625,75.83932495117188,-719.0079345703125,80.5628662109375
496,497,496,497,-705.9170532226562,76.54328155517578,-705.9170532226562,76.54328155517578,0.0,-707.0926513671875,74.25117492675781,2.576001512705865,-709.013427734375,76.92333221435547,-717.2374267578125,78.9950180053711,8.480922234886782,36,-713.3463745117188,75.49352264404297,-717.2374267578125,78.9950180053711
497,498,497,498,-709.013427734375,76.92333221435547,-709.013427734375,76.92333221435547,0.0,-707.753173828125,75.4692153930664,1.9242389763681098,-712.4081420898438,77.34000396728516,-717.8020629882812,78.90494537353516,5.616353288709368,36,-713.0415649414062,75.636474609375,-717.8020629882812,78.90494537353516
498,499,498,499,-712.4081420898438,77.34000396728516,-712.4081420898438,77.34000396728516,0.0,-712.22998046875,74.12850952148438,3.2164325173458903,-715.802734375,77.75666809082031,-719.683349609375,76.95844268798828,3.9618604709138476,36,-714.3676147460938,75.15326690673828,-719.683349609375,76.95844268798828
499,500,499,500,-715.802734375,77.75666809082031,-715.802734375,77.75666809082031,0.0,-718.730712890625,72.92503356933594,5.649579660219079,-720.8231201171875,78.341796875,-720.8130493164062,76.54927825927734,1.7925469055901002,36,-717.3796997070312,74.2734375,-720.8130493164062,76.54927825927734
500,501,500,501,-720.8231201171875,78.341796875,-720.8231201171875,78.341796875,0.0,-722.736328125,80.87226867675781,3.1723260268530575,-725.8314208984375,78.92552185058594,-724.4114379882812,80.50638580322266,2.1249664237069728,36,-721.0064086914062,76.8925552368164,-724.4114379882812,80.50638580322266
501,502,501,502,-725.8314208984375,78.92552185058594,-725.8314208984375,78.92552185058594,0.0,-728.1175537109375,78.37092590332031,2.352441264115348,-729.2422485351562,79.33480072021484,-730.2828979492188,82.2759780883789,3.119851841672791,36,-725.89794921875,77.81510162353516,-730.2828979492188,82.2759780883789
502,503,502,503,-729.2422485351562,79.33480072021484,-729.2422485351562,79.33480072021484,0.0,-729.1726684570312,82.17639923095703,2.842450260518924,-732.3546142578125,79.70825958251953,-733.3071899414062,84.67974853515625,5.061926791169845,36,-729.1365356445312,80.05218505859375,-733.3071899414062,84.67974853515625
503,504,503,504,-732.3546142578125,79.70825958251953,-732.3546142578125,79.70825958251953,0.0,-731.1346435546875,81.54621124267578,2.2059906666970335,-735.7579345703125,80.11663818359375,-736.48974609375,86.6388168334961,6.563106158449509,36,-731.6784057617188,81.26130676269531,-736.48974609375,86.6388168334961
504,505,504,505,-735.7579345703125,80.11663818359375,-735.7579345703125,80.11663818359375,0.0,-732.4388427734375,80.60745239257812,3.3551853814392842,-738.9482421875,80.51222229003906,-738.3567504882812,87.43843078613281,6.951419032226869,36,-733.8021240234375,81.58771514892578,-738.3567504882812,87.43843078613281
505,506,505,506,-738.9482421875,80.51222229003906,-738.9482421875,80.51222229003906,0.0,-732.6141357421875,80.83915710449219,6.3425382011818305,-742.4500732421875,80.9464340209961,-740.8126831054688,87.42379760742188,6.681114090522516,36,-735.055908203125,81.77909088134766,-740.8126831054688,87.42379760742188
506,507,506,507,-742.4500732421875,80.9464340209961,-742.4500732421875,80.9464340209961,0.0,-734.941650390625,81.80352020263672,7.557182705256321,-745.6333618164062,81.34114837646484,-742.5184326171875,88.2171630859375,7.5486662531224615,36,-736.7791137695312,82.1904525756836,-742.5184326171875,88.2171630859375
507,508,507,508,-745.6333618164062,81.34114837646484,-745.6333618164062,81.34114837646484,0.0,-751.1878051757812,76.0063705444336,7.7014086730699525,-748.9249267578125,81.73445129394531,-749.0473022460938,86.03890228271484,4.306190204211963,36,-742.8694458007812,80.07122039794922,-749.0473022460938,86.03890228271484
508,509,508,509,-748.9249267578125,81.73445129394531,-748.9249267578125,81.73445129394531,0.0,-756.7422485351562,75.61775207519531,9.92595230208113,-752.21435546875,82.12748718261719,-758.4298706054688,84.2784652709961,6.577182919112564,36,-751.9199829101562,78.15900421142578,-758.4298706054688,84.2784652709961
509,510,509,510,-752.21435546875,82.12748718261719,-752.21435546875,82.12748718261719,0.0,-757.00390625,73.63294219970703,9.751773743932771,-755.5088500976562,82.5211410522461,-763.871826171875,82.14347839355469,8.371499143028393,36,-756.7355346679688,75.81136322021484,-763.871826171875,82.14347839355469
510,511,510,511,-755.5088500976562,82.5211410522461,-755.5088500976562,82.5211410522461,0.0,-759.3755493164062,74.60942077636719,8.806059310045287,-758.73681640625,82.91249084472656,-767.68017578125,81.80310821533203,9.011903612933436,36,-760.5426635742188,74.73554992675781,-767.68017578125,81.80310821533203
511,512,511,512,-758.73681640625,82.91249084472656,-758.73681640625,82.91249084472656,0.0,-762.3936157226562,76.71035766601562,7.1999053609708135,-761.9700927734375,83.30448913574219,-768.7015991210938,82.71653747558594,6.757134367704765,36,-764.0185546875,75.17033386230469,-768.7015991210938,82.71653747558594
512,513,512,513,-761.9700927734375,83.30448913574219,-761.9700927734375,83.30448913574219,0.0,-762.4522705078125,76.81026458740234,6.512100110700607,-765.51708984375,83.7345199584961,-769.8489990234375,82.60213470458984,4.4774695425346165,36,-765.9376831054688,75.54678344726562,-769.8489990234375,82.60213470458984
513,514,513,514,-765.51708984375,83.7345199584961,-765.51708984375,83.7345199584961,0.0,-764.9384155273438,78.04100036621094,5.722851501847936,-768.8599243164062,84.16539001464844,-771.10546875,83.80645751953125,2.274049766230925,36,-767.9277954101562,76.31231689453125,-771.10546875,83.80645751953125
514,515,514,515,-768.8599243164062,84.16539001464844,-768.8599243164062,84.16539001464844,0.0,-770.8906860351562,78.75401306152344,5.779878345359257,-772.1983032226562,84.5956802368164,-774.4866333007812,84.9345703125,2.3132879262747212,36,-771.0380249023438,77.29254150390625,-774.4866333007812,84.9345703125
515,516,515,516,-772.1983032226562,84.5956802368164,-772.1983032226562,84.5956802368164,0.0,-770.803466796875,79.02254486083984,5.7450332090987635,-775.5355224609375,85.02582550048828,-775.5673828125,85.74691772460938,0.7217957312769256,36,-772.857177734375,78.13523864746094,-775.5673828125,85.74691772460938
516,517,516,517,-775.5355224609375,85.02582550048828,-775.5355224609375,85.02582550048828,0.0,-777.593017578125,80.55075073242188,4.9254015406903635,-778.75,85.43509674072266,-779.4069213867188,87.90638732910156,2.5571122150853385,36,-776.5062866210938,79.36243438720703,-779.4069213867188,87.90638732910156
517,518,517,518,-778.75,85.43509674072266,-778.75,85.43509674072266,0.0,-780.307373046875,80.96744537353516,4.731312666255007,-782.2817993164062,85.88475799560547,-782.68359375,88.73841857910156,2.8818080249499944,36,-779.8585815429688,80.37287139892578,-782.68359375,88.73841857910156
518,519,518,519,-782.2817993164062,85.88475799560547,-782.2817993164062,85.88475799560547,0.0,-785.7064819335938,82.61919403076172,4.732056533575255,-785.5029296875,86.29486846923828,-787.8495483398438,88.77114868164062,3.411536719700228,36,-784.0332641601562,81.64640045166016,-787.8495483398438,88.77114868164062
519,520,519,520,-785.5029296875,86.29486846923828,-785.5029296875,86.29486846923828,0.0,-785.3359985351562,83.03720092773438,3.2619417255050585,-788.888916015625,86.66548919677734,-793.0570678710938,90.2276840209961,5.482948281348132,36,-786.5968627929688,82.70288848876953,-793.0570678710938,90.2276840209961
520,521,520,521,-788.888916015625,86.66548919677734,-788.888916015625,86.66548919677734,0.0,-791.403564453125,85.07827758789062,2.9736673411136554,-791.9781494140625,87.00361633300781,-797.3718872070312,92.42535400390625,7.647721670624436,36,-790.4146118164062,84.17848205566406,-797.3718872070312,92.42535400390625
521,522,521,522,-791.9781494140625,87.00361633300781,-791.9781494140625,87.00361633300781,0.0,-797.473388671875,87.90226745605469,5.568233861967103,-795.3681640625,87.37467193603516,-801.4454956054688,94.55519104003906,9.407115035234128,36,-795.3298950195312,86.32557678222656,-801.4454956054688,94.55519104003906
522,523,522,523,-795.3681640625,87.37467193603516,-795.3681640625,87.37467193603516,0.0,-796.7000732421875,87.20420837402344,1.3427732082930282,-800.046630859375,87.89310455322266,-804.2777709960938,94.92536163330078,8.207020561498629,36,-798.084228515625,87.45348358154297,-804.2777709960938,94.92536163330078
523,524,523,524,-800.046630859375,87.89310455322266,-800.046630859375,87.89310455322266,0.0,-802.4508056640625,91.8045425415039,4.591231166872765,-805.2129516601562,88.4655990600586,-808.6588134765625,97.32958984375,9.510220621580384,36,-801.9102172851562,89.92811584472656,-808.6588134765625,97.32958984375
524,525,524,525,-805.2129516601562,88.4655990600586,-805.2129516601562,88.4655990600586,0.0,-807.4441528320312,91.47999572753906,3.7503127787284263,-808.7314453125,88.91055297851562,-813.3302612304688,99.33126831054688,11.390365045888297,36,-806.3133544921875,91.48052215576172,-813.3302612304688,99.33126831054688
525,526,525,526,-808.7314453125,88.91055297851562,-808.7314453125,88.91055297851562,0.0,-817.4147338867188,85.46369171142578,9.342395466780568,-811.9453735351562,89.3169937133789,-818.7922973632812,98.55906677246094,11.50201201258092,36,-812.6497802734375,90.15765380859375,-818.7922973632812,98.55906677246094
526,527,526,527,-811.9453735351562,89.3169937133789,-811.9453735351562,89.3169937133789,0.0,-823.5884399414062,85.09620666503906,12.384508009920324,-815.159912109375,89.7235107421875,-824.0216674804688,95.83199310302734,10.763097370636412,36,-819.8865966796875,88.5001220703125,-824.0216674804688,95.83199310302734
