sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
681,681,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,0,1,-1318.178955078125,158.82598876953125,-256.0758972167969,21.06163787841797,-253.41510009765625,20.778512954711914,-269.10101318359375,6.004221439361572,219.3568572998047,216.68103558378635,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965237498283386,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.0626772865653038,0.0010515861213207245,19.351062774658203,173.92622867160193,-0.48960871707828846,173.43661995452365,173.43661846041977,16.0,2.1998887062072754,18,1071.0003662109375,1073.6756591796875
682,682,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,0,1,-1318.0120849609375,160.70082092285156,-256.3904724121094,21.095109939575195,-253.7296905517578,20.811986923217773,-269.10101318359375,6.004221439361572,219.67320251464844,216.99739127566116,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965213656425476,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06278514117002487,0.0012148283421993256,19.351062774658203,173.92622867160193,-0.48960823683061244,173.43662043477133,173.43661995452362,16.0,2.1998887062072754,18,1070.761474609375,1073.4364013671875
683,683,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,0,1,-1317.7344970703125,164.33676147460938,-256.7050476074219,21.128583908081055,-254.0442657470703,20.845458984375,-269.10101318359375,6.004221439361572,219.98956298828125,217.31374747310147,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965183854103088,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06298910081386566,0.0015505552291870117,19.351062774658203,173.92622867160193,-0.48960668936587864,173.43662198223606,173.4366204347713,16.0,2.1998887062072754,18,1070.6502685546875,1073.324951171875
684,684,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,0,1,-1317.429931640625,168.32620239257812,-257.0196228027344,21.162057876586914,-254.35885620117188,20.87893295288086,-269.10101318359375,6.004221439361572,220.30592346191406,217.63010412265487,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965176403522491,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06295618414878845,0.0015602782368659973,19.351062774658203,173.92622867160193,-0.4896063158399084,173.436622355762,173.43662198223603,16.0,2.1998887062072754,18,1070.5733642578125,1073.247802734375
685,685,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000685.jpg,0,1,-1317.1402587890625,171.25146484375,-257.3341979980469,21.195531845092773,-254.6734161376953,20.912405014038086,-269.10101318359375,6.004221439361572,220.62228393554688,217.94646117652036,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965219616889954,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06283136457204819,0.0012741200625896454,19.351062774658203,173.92622867160193,-0.48960706289184885,173.43662160871008,173.436622355762,16.0,2.1998887062072754,18,1070.3763427734375,1073.0506591796875
686,686,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000686.jpg,0,1,-1316.8477783203125,174.20419311523438,-257.6487731933594,21.22900390625,-254.98800659179688,20.945878982543945,-269.10101318359375,6.004221439361572,220.93862915039062,218.2628169786703,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965207695960999,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06293659657239914,0.0014078803360462189,19.351062774658203,173.92622867160193,-0.4896068494484373,173.43662182215348,173.43662160871008,16.0,2.1998887062072754,18,1070.188720703125,1072.8626708984375
687,687,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000687.jpg,0,1,-1316.53125,177.39874267578125,-257.9633483886719,21.26247787475586,-255.30259704589844,20.979352951049805,-269.10101318359375,6.004221439361572,221.25498962402344,218.57917327472654,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296522855758667,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.0628073513507843,0.0012327618896961212,19.351062774658203,173.92622867160193,-0.48960823683061244,173.43662043477133,173.43662182215348,16.0,2.1998887062072754,18,1070.020751953125,1072.6943359375
688,688,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000688.jpg,0,1,-1316.0787353515625,180.78321838378906,-258.2779541015625,21.29595184326172,-255.61715698242188,21.01282501220703,-269.10101318359375,6.004221439361572,221.57135009765625,218.89553001246944,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296523004770279,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06291109323501587,0.0014008022844791412,19.351062774658203,173.92622867160193,-0.4896077032220836,173.43662096837986,173.4366204347713,16.0,2.1998887062072754,18,1069.75634765625,1072.4296875
689,689,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000689.jpg,0,1,-1315.6666259765625,183.8644256591797,-258.5924987792969,21.329423904418945,-255.93174743652344,21.04629898071289,-269.10101318359375,6.004221439361572,221.8876953125,219.21188553191976,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965210676193237,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06288184970617294,0.0015738941729068756,19.351062774658203,173.92622867160193,-0.48960663600502574,173.4366220355969,173.43662096837983,16.0,2.1998887062072754,18,1069.4967041015625,1072.169677734375
690,690,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000690.jpg,0,1,-1315.2138671875,187.25051879882812,-258.9071044921875,21.362897872924805,-256.2463073730469,21.07977294921875,-269.10101318359375,6.004221439361572,222.2040557861328,219.52824157516568,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965207695960999,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06286177784204483,0.0015508867800235748,19.351062774658203,173.92622867160193,-0.48960716961355466,173.43662150198838,173.43662203559688,16.0,2.1998887062072754,18,1069.25341796875,1071.92578125
691,691,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000691.jpg,0,1,-1314.7470703125,190.73597717285156,-259.2217102050781,21.396371841430664,-256.5608825683594,21.11324691772461,-269.10101318359375,6.004221439361572,222.52041625976562,219.84459808682735,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296517789363861,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06300210952758789,0.0018069110810756683,19.351062774658203,173.92622867160193,-0.48960540870540925,173.43662326289652,173.43662150198836,16.0,2.1998887062072754,18,1069.0228271484375,1071.69482421875
692,692,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000692.jpg,0,1,-1314.2811279296875,194.21517944335938,-259.5362854003906,21.429845809936523,-256.8754577636719,21.146718978881836,-269.10101318359375,6.004221439361572,222.83677673339844,220.1609550173801,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296515703201294,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.0630357563495636,0.0018867366015911102,19.351062774658203,173.92622867160193,-0.4896051419011448,173.4366235297008,173.43662326289652,16.0,2.1998887062072754,18,1068.8037109375,1071.475341796875
693,693,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000693.jpg,0,1,-1313.8555908203125,197.3917236328125,-259.8508605957031,21.46331787109375,-257.1900329589844,21.180192947387695,-269.10101318359375,6.004221439361572,223.1531219482422,220.4773107092549,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965160012245178,0.9982693195343018,2.9921727180480957,3.0,230.7156524658203,0.06295587867498398,0.0018010959029197693,19.351062774658203,173.92622867160193,-0.4896057288705266,173.43662294273142,173.43662352970077,16.0,2.1998887062072754,18,1068.5863037109375,1071.2574462890625
694,694,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000694.jpg,0,1,-1313.488037109375,200.5451202392578,-260.1654357910156,21.49679183959961,-257.504638671875,21.213666915893555,-269.10101318359375,6.004221439361572,223.469482421875,220.79366690669522,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965404391288757,0.9982695579528809,2.9921727180480957,3.0,230.7156524658203,0.0665278285741806,0.0019613951444625854,19.351062774658203,173.92622867160193,-0.48962611271633083,173.4366025588856,173.4366229427314,16.0,2.1998887062072754,18,1068.4320068359375,1071.1025390625
695,695,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000695.jpg,0,1,-1313.083740234375,204.0124969482422,-260.4800109863281,21.530263900756836,-257.8192443847656,21.247140884399414,-269.10101318359375,6.004221439361572,223.7858428955078,221.11002355624862,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965408861637115,0.9982695579528809,2.9921746253967285,3.0,230.7156524658203,0.06655298918485641,0.0019387304782867432,19.351062774658203,173.92622867160193,-0.4896263795205953,173.43660229208135,173.4366025588856,16.0,2.1998887062072754,18,1068.304443359375,1070.9744873046875
696,696,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000696.jpg,0,1,-1312.68115234375,207.4661407470703,-260.7945861816406,21.563737869262695,-258.1337890625,21.28061294555664,-269.10101318359375,6.004221439361572,224.10220336914062,221.4263806101141,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965404391288757,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.0664643794298172,0.0020454078912734985,19.351062774658203,173.92622867160193,-0.4896260059946251,173.4366026656073,173.43660229208132,16.0,2.1998887062072754,18,1068.187744140625,1070.857177734375
697,697,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000697.jpg,0,1,-1312.3173828125,210.70709228515625,-261.1091613769531,21.597209930419922,-258.4483947753906,21.314085006713867,-269.10101318359375,6.004221439361572,224.41854858398438,221.74273641226404,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965407371520996,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06661191582679749,0.0018915385007858276,19.351062774658203,173.92622867160193,-0.4896263795205953,173.43660229208135,173.4366026656073,16.0,2.1998887062072754,18,1068.0830078125,1070.751953125
698,698,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000698.jpg,0,1,-1311.955322265625,213.93289184570312,-261.4237365722656,21.63068389892578,-258.7629699707031,21.347558975219727,-269.10101318359375,6.004221439361572,224.7349090576172,222.0590927083203,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965401411056519,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06648758053779602,0.0020447522401809692,19.351062774658203,173.92622867160193,-0.4896264328814482,173.4366022387205,173.43660229208132,16.0,2.1998887062072754,18,1067.9871826171875,1070.6556396484375
699,699,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000699.jpg,0,1,-1311.557861328125,217.4737548828125,-261.73834228515625,21.66415786743164,-259.0775451660156,21.381031036376953,-269.10101318359375,6.004221439361572,225.05126953125,222.3754494460632,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965408861637115,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06658025830984116,0.0019968003034591675,19.351062774658203,173.92622867160193,-0.48962611271633083,173.4366025588856,173.43660223872047,16.0,2.1998887062072754,18,1067.9244384765625,1070.592041015625
700,700,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000700.jpg,0,1,-1311.2078857421875,220.6290740966797,-262.0528869628906,21.697629928588867,-259.3921203613281,21.414505004882812,-269.10101318359375,6.004221439361572,225.36761474609375,222.6918049655135,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965408861637115,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06663060188293457,0.0019446536898612976,19.351062774658203,173.92622867160193,-0.489626539603154,173.43660213199877,173.4366025588856,16.0,2.1998887062072754,18,1067.8482666015625,1070.5152587890625
701,701,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000701.jpg,0,1,-1310.824462890625,224.08761596679688,-262.36749267578125,21.731103897094727,-259.7066955566406,21.447978973388672,-269.10101318359375,6.004221439361572,225.68397521972656,223.00816100875943,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965410351753235,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06683295965194702,0.001671813428401947,19.351062774658203,173.92622867160193,-0.48962669968571265,173.43660197191622,173.43660213199877,16.0,2.1998887062072754,18,1067.8062744140625,1070.4725341796875
702,702,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000702.jpg,0,1,-1310.475341796875,227.23648071289062,-262.68206787109375,21.764577865600586,-260.0212707519531,21.48145294189453,-269.10101318359375,6.004221439361572,226.00033569335938,223.3245175204211,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965413331985474,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06699301302433014,0.0013559162616729736,19.351062774658203,173.92622867160193,-0.48962750009850603,173.43660117150344,173.43660197191622,16.0,2.1998887062072754,18,1067.7496337890625,1070.415283203125
703,703,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000703.jpg,0,1,-1309.9725341796875,231.8890838623047,-262.9966735839844,21.798051834106445,-260.3358459472656,21.514925003051758,-269.10101318359375,6.004221439361572,226.3166961669922,223.64087445097385,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965413331985474,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06705716997385025,0.0014276430010795593,19.351062774658203,173.92622867160193,-0.48962675304656555,173.43660191855537,173.4366011715034,16.0,2.1998887062072754,18,1067.8466796875,1070.5113525390625
704,704,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000704.jpg,0,1,-1309.515380859375,236.11976623535156,-263.3112487792969,21.831523895263672,-260.6504211425781,21.548398971557617,-269.10101318359375,6.004221439361572,226.63304138183594,223.95723014284866,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296541929244995,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06683690845966339,0.0016396641731262207,19.351062774658203,173.92622867160193,-0.48962632615974244,173.4366023454422,173.43660191855537,16.0,2.1998887062072754,18,1067.9244384765625,1070.5880126953125
705,705,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000705.jpg,0,1,-1309.2618408203125,238.41241455078125,-263.6258239746094,21.86499786376953,-260.96502685546875,21.581872940063477,-269.10101318359375,6.004221439361572,226.94940185546875,224.27358634028897,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965417802333832,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.066585473716259,0.0016631335020065308,19.351062774658203,173.92622867160193,-0.489626539603154,173.43660213199877,173.43660234544217,16.0,2.1998887062072754,18,1067.8236083984375,1070.4866943359375
706,706,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000706.jpg,0,1,-1309.0076904296875,240.71124267578125,-263.9403991699219,21.89847183227539,-261.27960205078125,21.615346908569336,-269.10101318359375,6.004221439361572,227.26576232910156,224.58994298984237,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965408861637115,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.06641684472560883,0.0015389472246170044,19.351062774658203,173.92622867160193,-0.4896253656643904,173.43660330593755,173.43660213199877,16.0,2.1998887062072754,18,1067.728759765625,1070.3909912109375
707,707,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000707.jpg,0,1,-1308.72900390625,243.23309326171875,-264.2549743652344,21.931943893432617,-261.59417724609375,21.648818969726562,-269.10101318359375,6.004221439361572,227.58212280273438,224.90630004370786,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.22965390980243683,0.9982695579528809,2.992173671722412,3.0,230.7156524658203,0.0658075287938118,0.0016763657331466675,19.351062774658203,173.92622867160193,-0.48962461861244994,173.43660405298948,173.43660330593752,16.0,2.1998887062072754,18,1067.6610107421875,1070.32275390625
708,708,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000708.jpg,0,1,-1308.31494140625,244.74012756347656,-264.5695495605469,21.965417861938477,-261.9087829589844,21.682292938232422,-269.10101318359375,6.004221439361572,227.89846801757812,225.2226558458578,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.22965380549430847,0.9982695579528809,2.992173194885254,3.0,230.7156524658203,0.06522597372531891,0.0018699094653129578,19.351062774658203,173.92622867160193,-0.4896247786950086,173.43660389290693,173.43660405298948,16.0,2.1998887062072754,18,1067.2548828125,1069.9161376953125
